"filename", "language", "TypeScript", "JSON with Comments", "YAML", "JSON", "Vue", "Markdown", "CSS", "HTML", "JavaScript", "TypeScript JSX", "Skill", "SCSS", "JavaScript JSX", "comment", "blank", "total"
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\editor\tools\BaseBoxShapeTool\BaseBoxShapeTool.ts", "TypeScript", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4, -19
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\editor\tools\BaseBoxShapeTool\children\Idle.ts", "TypeScript", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -19
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\editor\tools\BaseBoxShapeTool\children\Pointing.ts", "TypeScript", -124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -28, -162
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\editor\tools\RootState.ts", "TypeScript", -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -10
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\editor\tools\StateNode.test.ts", "TypeScript", -193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -62, -286
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\editor\tools\StateNode.ts", "TypeScript", -195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -51, -38, -284
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\editor\types\SvgExportContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -59, 0, 0, 0, -56, -16, -131
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\editor\types\SvgExportNode.ts", "TypeScript", -62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -75
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\editor\types\clipboard-types.ts", "TypeScript", -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -13
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\editor\types\emit-types.ts", "TypeScript", -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -3, -32
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\editor\types\event-types.ts", "TypeScript", -156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -39, -21, -216
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\editor\types\external-content.ts", "TypeScript", -86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -19, -124
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\editor\types\history-types.ts", "TypeScript", -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -5, -28
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\editor\types\misc-types.ts", "TypeScript", -92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -155, -15, -262
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\editor\types\selection-types.ts", "TypeScript", -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -4, -11
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\exports\ExportDelay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, 0, 0, 0, -9, -9, -51
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\exports\FontEmbedder.ts", "TypeScript", -85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -23, -131
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\exports\StyleEmbedder.ts", "TypeScript", -282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -55, -356
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\exports\cssRules.ts", "TypeScript", -107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -9, -127
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\exports\domUtils.ts", "TypeScript", -53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -12, -72
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\exports\embedMedia.ts", "TypeScript", -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -13, -95
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\exports\exportToSvg.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -77, 0, 0, 0, -42, -19, -138
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\exports\fetchCache.ts", "TypeScript", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -28
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\exports\getSvgAsImage.ts", "TypeScript", -250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -51, -52, -353
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\exports\getSvgJsx.test.ts", "TypeScript", -660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66, -138, -864
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\exports\getSvgJsx.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -447, 0, 0, 0, -50, -52, -549
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\exports\parseCss.test.ts", "TypeScript", -362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -369
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\exports\parseCss.ts", "TypeScript", -76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -21, -113
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\exports\svgExportNodeToReact.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, 0, 0, 0, 0, -7, -45
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\globals\environment.ts", "TypeScript", -72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -11, -110
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\globals\menus.ts", "TypeScript", -62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -122, -13, -197
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\globals\time.ts", "TypeScript", -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -2, -9
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\EditorComponentsContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, 0, 0, 0, -3, -5, -35
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useCanvasEvents.ts", "TypeScript", -191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, -36, -260
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useCoarsePointer.ts", "TypeScript", -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -3, -24
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useColorMode.ts", "TypeScript", -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -18
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useContainer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, 0, 0, 0, -7, -6, -29
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useCursor.ts", "TypeScript", -73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -12, -86
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useDarkMode.ts", "TypeScript", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -31
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useDocumentEvents.ts", "TypeScript", -212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, -36, -308
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useEditor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, 0, 0, 0, -5, -6, -38
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useEditorComponents.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, 0, 0, 0, 0, -7, -52
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useEvent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -34, 0, 0, 0, -31, -9, -74
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useFixSafariDoubleTapZoomPencilEvents.ts", "TypeScript", -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -8, -43
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useForceUpdate.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -8
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useGestureEvents.ts", "TypeScript", -274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, -68, -402
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useGlobalMenuIsOpen.ts", "TypeScript", -42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -12, -64
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useIdentity.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -44, 0, 0, 0, -2, -6, -52
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useIsCropping.ts", "TypeScript", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -10
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useIsEditing.ts", "TypeScript", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -10
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useLocalStore.ts", "TypeScript", -71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -14, -86
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\usePassThroughMouseOverEvents.ts", "TypeScript", -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -33
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\usePassThroughWheelEvents.ts", "TypeScript", -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -8, -42
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\usePeerIds.ts", "TypeScript", -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -4, -26
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\usePresence.ts", "TypeScript", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -4, -23
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useRefState.ts", "TypeScript", -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, -6, -56
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useSafeId.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, 0, 0, 0, -26, -8, -63
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useScreenBounds.ts", "TypeScript", -61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -10, -83
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useShapeCulling.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -74, 0, 0, 0, -13, -14, -101
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useStateAttribute.ts", "TypeScript", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -3, -19
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useTLStore.ts", "TypeScript", -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -7, -35
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useViewportHeight.ts", "TypeScript", -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -5, -40
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\hooks\useZoomCss.ts", "TypeScript", -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -28
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\license\LicenseManager.test.ts", "TypeScript", -894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79, -124, -1097
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\license\LicenseManager.ts", "TypeScript", -424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -64, -75, -563
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\license\LicenseProvider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -65, 0, 0, 0, -15, -15, -95
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\license\Watermark.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, 0, 0, 0, 0, -7, -33
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\license\Watermark.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -241, 0, 0, 0, -1, -17, -259
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\license\useLicenseManagerState.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -8
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\options.ts", "TypeScript", -168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -184, -5, -357
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\Box.test.ts", "TypeScript", -631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -116, -762
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\Box.ts", "TypeScript", -555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49, -98, -702
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\Mat.test.ts", "TypeScript", -42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -47
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\Mat.ts", "TypeScript", -258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -51, -317
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\Vec.test.ts", "TypeScript", -295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, -52, -388
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\Vec.ts", "TypeScript", -459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -74, -124, -657
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\easings.ts", "TypeScript", -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -34
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Arc2d.test.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Arc2d.ts", "TypeScript", -96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -13, -115
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Circle2d.test.ts", "TypeScript", -185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -22, -208
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Circle2d.ts", "TypeScript", -82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -10, -100
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\CubicBezier2d.test.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\CubicBezier2d.ts", "TypeScript", -100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -11, -113
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\CubicSpline2d.test.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\CubicSpline2d.ts", "TypeScript", -84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -18, -104
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Edge2d.test.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Edge2d.ts", "TypeScript", -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -12, -74
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Ellipse2d.test.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Ellipse2d.ts", "TypeScript", -109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -17, -131
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Geometry2d.test.ts", "TypeScript", -388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -77, -484
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Geometry2d.ts", "TypeScript", -442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49, -89, -580
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Group2d.test.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Group2d.ts", "TypeScript", -207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -39, -249
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Point2d.test.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Point2d.ts", "TypeScript", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -8, -34
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Polygon2d.test.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Polygon2d.ts", "TypeScript", -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3, -16
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Polyline.test.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Polyline2d.ts", "TypeScript", -109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -18, -132
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Rectangle2d.test.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Rectangle2d.ts", "TypeScript", -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7, -59
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Stadium2d.test.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\Stadium2d.ts", "TypeScript", -114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -12, -127
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\geometry-constants.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -8
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\geometry\geometry.bench.ts", "TypeScript", -131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -41, -180
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\intersect.test.ts", "TypeScript", -809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -132, -947
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\intersect.ts", "TypeScript", -227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -99, -57, -383
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\utils.test.ts", "TypeScript", -52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -60
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\primitives\utils.ts", "TypeScript", -224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -226, -43, -493
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\test\ContentElementSlot.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -159, 0, 0, 0, -8, -35, -202
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\test\InFrontOfTheCanvas.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -133, 0, 0, 0, -20, -35, -188
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\test\TestEditor.ts", "TypeScript", -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -32
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\test\user.test.ts", "TypeScript", -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -26
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\EditorAtom.ts", "TypeScript", -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -7, -38
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\SharedStylesMap.ts", "TypeScript", -82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -19, -123
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\areShapesContentEqual.ts", "TypeScript", -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -12
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\assets.ts", "TypeScript", -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -4, -27
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\browserCanvasMaxSize.ts", "TypeScript", -102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, -22, -172
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\debug-flags.ts", "TypeScript", -144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, -19, -196
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\deepLinks.test.ts", "TypeScript", -70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -73
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\deepLinks.ts", "TypeScript", -69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, -6, -123
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\dom.test.ts", "TypeScript", -71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -23, -104
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\dom.ts", "TypeScript", -96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -77, -15, -188
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\getIncrementedName.ts", "TypeScript", -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -3, -23
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\getPointerInfo.ts", "TypeScript", -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3, -26
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\getSvgPathFromPoints.ts", "TypeScript", -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -8, -50
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\keyboard.ts", "TypeScript", -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -2, -11
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\licensing.ts", "TypeScript", -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -3, -31
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\normalizeWheel.ts", "TypeScript", -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -5, -26
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\pointer.test.ts", "TypeScript", -59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -16, -77
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\pointer.ts", "TypeScript", -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -5, -43
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\reorderShapes.ts", "TypeScript", -192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -73, -33, -298
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\reparenting.ts", "TypeScript", -231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53, -52, -336
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\richText.ts", "TypeScript", -50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -16, -79
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\rotation.ts", "TypeScript", -95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -20, -129
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\runtime.ts", "TypeScript", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -6, -49
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\sync\LocalIndexedDb.test.ts", "TypeScript", -206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -32, -243
